35,30,3,12,0,0,Queens
31,30,3,26,0,0,Queens
25,30,5,16,0,0,Queens
25,8,2,16,5,0,Queens
19,5,2,16,0,0,Queens
20,6,2,15,0,0,Queens
44,20,2,21,0,0,Queens
33,3,2,8,0,0,Queens
39,9,3,26,16,0,Queens
48,36,3,34,0,0,Queens
47,36,5,22,0,0,Queens
77,36,3,35,0,0,Queens
42,37,2,20,0,0,Queens
64,29,3,23,0,0,Queens
36,8,3,20,10,0,Queens
39,20,3,25,0,0,Queens
93,49,5,30,0,0,Queens
45,54,5,26,0,0,Queens
30,41,3,22,0,1,Queens
61,24,5,24,0,0,Queens
42,9,3,8,6,0,Queens
34,13,2,12,0,3,Queens
34,18,3,18,0,4,Queens
36,17,3,39,0,4,Queens
33,17,3,17,0,1,Queens
20,15,3,12,0,0,Queens
34,15,2,25,13,0,Queens
44,39,3,28,0,0,Queens
32,22,3,21,0,0,Queens
50,21,2,22,0,0,Queens
48,41,2,21,0,0,Queens
48,28,2,15,0,1,Queens
77,23,2,23,16,0,Queens
87,35,3,29,0,0,Queens
45,53,6,31,0,0,Queens
61,49,6,25,0,0,Queens
40,33,5,27,0,1,Queens
39,14,3,21,0,0,Queens
54,24,3,20,17,3,Queens
58,38,5,28,0,0,Queens
46,49,5,25,0,0,Queens
39,43,3,9,0,0,Queens
77,58,3,27,0,0,Queens
77,51,6,31,0,0,Queens
0,27,3,25,15,0,Queens
31,36,2,11,0,0,Queens
26,21,2,16,0,0,Queens
21,12,3,12,0,0,Queens
33,29,2,15,0,0,Queens
45,22,2,14,0,0,Queens
49,22,3,22,8,0,Queens
34,24,3,22,0,1,Queens
40,17,3,20,0,0,Queens
0,11,2,10,0,0,Queens
38,29,3,18,0,0,Queens
143,37,6,29,0,3,Queens
0,53,3,19,16,0,Queens
0,48,3,27,0,0,Queens
61,25,5,30,0,0,Queens
101,37,3,25,0,0,Queens
48,29,3,19,0,0,Queens
33,24,5,29,0,0,Queens
74,33,6,25,12,0,Queens
74,36,2,15,0,0,Queens
105,46,3,28,0,3,Queens
80,46,3,21,0,0,Queens
61,42,5,27,0,1,Queens
140,56,5,33,0,0,Queens
61,41,5,25,13,0,Queens
74,40,7,30,0,0,Queens
40,39,2,8,0,0,Queens
61,28,2,15,0,0,Queens
31,36,2,16,0,0,Queens
84,26,3,16,0,0,Queens
67,41,11,37,15,0,Queens
64,49,10,36,0,0,Queens
44,23,8,19,0,0,Queens
58,28,3,16,0,0,Queens
80,52,3,24,0,0,Queens
41,38,3,16,14,0,Queens
61,52,5,27,0,0,Queens
38,44,6,28,0,0,Queens
49,41,6,25,0,0,Queens
35,34,7,18,0,0,Queens
24,29,3,6,0,0,Queens
43,24,3,24,12,0,Queens
44,24,3,27,0,0,Queens
37,38,7,26,0,0,Queens
49,18,7,22,0,0,Queens
64,26,2,19,0,0,Queens
74,40,3,14,0,0,Queens
38,28,3,24,18,0,Queens
87,28,3,19,0,0,Queens
64,39,5,25,0,0,Queens
31,11,5,26,0,0,Queens
71,37,5,30,0,0,Queens
54,38,3,27,0,0,Queens
30,23,2,26,5,0,Queens
30,11,5,25,0,0,Queens
28,14,5,27,0,0,Queens
31,18,3,32,0,0,Queens
29,18,3,23,0,1,Queens
64,31,5,20,0,0,Queens
44,29,5,22,13,0,Queens
44,13,6,16,0,0,Queens
67,31,3,14,0,0,Queens
34,15,3,26,0,6,Queens
36,25,6,23,0,1,Queens
36,34,5,25,0,0,Queens
0,14,3,18,9,3,Queens
30,19,5,22,0,3,Queens
29,19,5,12,0,0,Queens
29,20,5,12,0,0,Queens
29,16,3,0,0,0,Queens
28,17,3,27,0,0,Queens
29,13,6,28,12,0,Queens
31,18,5,23,0,0,Queens
29,30,5,18,0,0,Queens
31,10,5,13,0,1,Queens
31,13,5,19,0,0,Queens
30,24,7,33,0,0,Queens
34,12,7,27,34,0,Queens
47,46,7,40,0,0,Queens
34,64,10,45,0,1,Queens
51,64,7,36,0,3,Queens
42,35,5,26,0,0,Queens
35,23,3,11,0,0,Queens
31,20,2,11,7,0,Queens
26,20,2,13,0,0,Queens
0,16,2,16,0,0,Queens
0,21,3,24,0,1,Queens
31,21,2,21,0,0,Queens
31,20,3,23,13,1,Queens
33,20,3,21,0,1,Queens
0,28,3,26,0,0,Queens
40,28,5,27,0,1,Queens
43,27,3,16,0,0,Queens
27,15,2,20,0,0,Queens
33,24,5,28,4,0,Queens
31,27,3,8,0,1,Queens
29,36,3,14,0,0,Queens
28,15,2,19,0,0,Queens
23,8,3,15,0,1,Queens
0,27,5,36,0,1,Queens
44,28,5,35,14,0,Queens
25,18,2,21,0,0,Queens
30,30,9,33,0,0,Queens
31,38,18,25,0,0,Queens
34,29,6,29,0,0,Queens
29,17,3,25,0,0,Queens
23,17,3,22,9,0,Queens
18,52,6,39,0,0,Queens
33,20,5,26,0,1,Queens
19,19,2,12,0,0,Queens
24,15,2,15,0,1,Queens
19,25,3,26,0,0,Queens
17,23,5,23,3,0,Queens
8,27,5,20,0,0,Queens
25,14,3,22,0,0,Queens
21,16,3,21,0,1,Queens
25,26,3,27,0,3,Queens
27,15,3,19,0,9,Queens
31,10,2,16,14,0,Queens
23,34,5,25,0,3,Queens
34,34,5,33,0,1,Queens
30,30,5,28,0,3,Queens
21,49,7,36,0,7,Queens
39,64,10,52,0,3,Queens
38,76,20,55,9,0,Queens
32,83,20,74,0,0,Queens
24,49,8,34,0,1,Queens
15,21,2,27,0,0,Queens
20,14,7,21,0,0,Queens
14,24,7,24,0,0,Queens
30,31,6,25,6,10,Queens
38,23,7,27,0,1,Queens
26,22,5,33,0,1,Queens
29,25,5,34,0,1,Queens
28,23,3,19,0,0,Queens
26,22,5,36,6,0,Queens
24,35,5,36,0,1,Queens
28,53,6,37,0,1,Queens
30,24,2,14,0,0,Queens
26,24,2,24,0,1,Queens
24,35,8,31,0,1,Queens
23,23,8,36,9,1,Queens
31,29,5,29,0,1,Queens
19,38,7,32,0,1,Queens
24,29,5,27,0,1,Queens
19,33,5,31,6,0,Queens
34,36,5,0,0,1,Queens
18,23,3,16,0,1,Queens
19,25,2,15,21,1,Queens
16,31,3,30,0,0,Queens
14,35,5,32,0,1,Queens
21,25,6,32,0,1,Queens
28,16,2,13,0,0,Queens
21,26,5,31,4,0,Queens
20,26,3,18,0,1,Queens
10,54,3,32,0,1,Queens
20,43,5,34,0,1,Queens
20,56,14,45,0,1,Queens
21,53,10,35,0,1,Queens
25,51,5,32,9,1,Queens
21,29,5,24,0,0,Queens
23,30,3,22,0,0,Queens
28,22,3,25,0,0,Queens
26,28,3,21,0,1,Queens
19,41,5,27,0,1,Queens
16,51,9,44,6,1,Queens
8,59,9,41,0,1,Queens
5,76,11,35,0,0,Queens
27,62,6,29,0,1,Queens
21,31,3,31,0,1,Queens
34,35,3,33,0,0,Queens
36,34,2,6,0,0,Queens
19,35,2,14,0,1,Queens
18,48,6,36,0,1,Queens
21,40,6,35,0,1,Queens
30,33,5,22,0,0,Queens
23,26,5,36,0,0,Queens
18,44,5,27,0,0,Queens
