35,5,26,0,0,Queens
23,3,11,0,0,Queens
20,2,11,7,0,Queens
20,2,13,0,0,Queens
16,2,16,0,0,Queens
21,3,24,0,1,Queens
21,2,21,0,0,Queens
20,3,23,13,1,Queens
20,3,21,0,1,Queens
28,3,26,0,0,Queens
28,5,27,0,1,Queens
27,3,16,0,0,Queens
15,2,20,0,0,Queens
24,5,28,4,0,Queens
27,3,8,0,1,Queens
36,3,14,0,0,Queens
15,2,19,0,0,Queens
8,3,15,0,1,Queens
27,5,36,0,1,Queens
28,5,35,14,0,Queens
18,2,21,0,0,Queens
30,9,33,0,0,Queens
38,18,25,0,0,Queens
29,6,29,0,0,Queens
17,3,25,0,0,Queens
17,3,22,9,0,Queens
52,6,39,0,0,Queens
20,5,26,0,1,Queens
19,2,12,0,0,Queens
15,2,15,0,1,Queens
25,3,26,0,0,Queens
23,5,23,3,0,Queens
27,5,20,0,0,Queens
14,3,22,0,0,Queens
16,3,21,0,1,Queens
26,3,27,0,3,Queens
15,3,19,0,9,Queens
10,2,16,14,0,Queens
34,5,25,0,3,Queens
34,5,33,0,1,Queens
30,5,28,0,3,Queens
49,7,36,0,7,Queens
64,10,52,0,3,Queens
76,20,55,9,0,Queens
83,20,74,0,0,Queens
49,8,34,0,1,Queens
21,2,27,0,0,Queens
14,7,21,0,0,Queens
24,7,24,0,0,Queens
31,6,25,6,10,Queens
23,7,27,0,1,Queens
22,5,33,0,1,Queens
25,5,34,0,1,Queens
23,3,19,0,0,Queens
22,5,36,6,0,Queens
35,5,36,0,1,Queens
53,6,37,0,1,Queens
24,2,14,0,0,Queens
24,2,24,0,1,Queens
35,8,31,0,1,Queens
23,8,36,9,1,Queens
29,5,29,0,1,Queens
38,7,32,0,1,Queens
29,5,27,0,1,Queens
33,5,31,6,0,Queens
36,5,0,0,1,Queens
23,3,16,0,1,Queens
25,2,15,21,1,Queens
31,3,30,0,0,Queens
35,5,32,0,1,Queens
25,6,32,0,1,Queens
16,2,13,0,0,Queens
26,5,31,4,0,Queens
26,3,18,0,1,Queens
54,3,32,0,1,Queens
43,5,34,0,1,Queens
56,14,45,0,1,Queens
53,10,35,0,1,Queens
51,5,32,9,1,Queens
29,5,24,0,0,Queens
30,3,22,0,0,Queens
22,3,25,0,0,Queens
28,3,21,0,1,Queens
41,5,27,0,1,Queens
51,9,44,6,1,Queens
59,9,41,0,1,Queens
76,11,35,0,0,Queens
62,6,29,0,1,Queens
31,3,31,0,1,Queens
35,3,33,0,0,Queens
34,2,6,0,0,Queens
35,2,14,0,1,Queens
48,6,36,0,1,Queens
40,6,35,0,1,Queens
33,5,22,0,0,Queens
26,5,36,0,0,Queens
44,5,27,0,0,Queens
